"n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr"
-1048433.73132393,-283197.277917174,-122112.355182324,45462.6910155663,9739.02861837833,9547.05583822874
-834074.889496302,-265218.724352853,-119603.401049397,111397.196902124,32960.2122859465,21445.9284770595
193950.164294467,-12097.3522196576,22094.7411050385,375970.494340267,36979.7082455977,21333.2930163865
-4951577.10410614,-520385.402140321,-209338.145490556,93257.6683462834,8408.03459619775,10101.7879044029
-92668.6339439322,-23675.1483622488,10676.9366919744,164554.770352373,34626.3685648042,22342.8229888275
-255716.179017021,-123412.408391144,-48843.0511529978,-47227.613536617,-5056.59290298154,979.593497101472
-729485.227462721,-208037.837221031,-79385.5645551069,209268.94225259,48325.1059377444,28067.3818627618
-9195553.08168789,-373523.743464781,-122821.968390252,1989580.71740294,75634.4687049133,44848.5740824999
-639238.913460674,-153032.149852096,-43821.0975622605,-179034.010002431,-13346.9292209503,-2138.94118220521
-739709.149460881,-227301.691476766,-96433.3789553501,62133.1889339973,16390.0959662985,12490.21233927
-2311456.05386119,-433550.278650396,-182496.548538566,117858.472181694,25653.3207809272,18236.418941199
-828655.666417156,-138974.942230744,-35635.8710014458,-25881.3217462073,412.59954025709,5224.65742514496
-297096.206089613,-85547.69337121,-18692.4947031762,244192.845547599,55779.3833607952,33301.6729624298
-5040745.99443959,-376103.696334382,-145723.425008612,605731.596397552,39031.1941001092,23298.7085092924
17775806.5221723,-175458.239173438,-42205.0336128155,-3754402.56368059,44232.288109372,25391.4831892294
2443893.64988914,-532752.403253699,-171512.48706829,409193.541231808,-55669.5589303817,-16440.3060686196
1773601.19831072,-216464.665416843,-63185.3049475486,-193066.913447256,29516.5951693148,19870.0678191152
-368539.970737885,-177936.272005824,-52857.0127454396,105789.135647501,36728.2249428349,22931.4199471573
9948504.06430744,-324584.738176234,-116399.934110794,-994945.3032216,34601.2228914003,19647.4607472198
3101066.99645467,-355327.388909188,-127078.893689659,-1285945.42735503,118773.305211803,57209.8560372654
-1492006.44207264,-322378.328290234,-136803.319949235,-329241.715103425,-71480.9111622822,-28973.4407256529
-52824237.4531724,-241600.383305308,-64915.1098830849,2415735.15074329,18309.6046639553,13541.0688573039
-1650293.14998867,-177587.307082056,-51111.6946121364,790688.132813893,52092.8967753257,31238.1854270304
-830470.001862706,-235197.840045931,-104588.485244967,52109.4877721465,12738.9911679227,10855.7048537236
-1818185.76866074,-147299.077199337,-45806.128387648,364066.505325677,29712.2894476081,18398.7175665666
-1596848.5112873,-512157.412011784,-253032.009549914,37669.0834850297,11180.6099431672,10181.4140631626
-1328424.80607878,-255030.90044204,-71234.8791430229,529341.570477191,55750.954244983,33105.8492348819
25620856.2586418,1740882.06517765,837190.540457121,3609237.0715623,243430.707463843,117408.398897808
3724792.96861603,-362959.739346686,-132030.878407389,-485015.472323298,40607.9540834525,22049.2127185047
4533582.55209281,-394936.055621324,-144387.869030226,-774181.697204857,56669.2929206043,28382.3154441996
-92165717.9636256,-312854.41043658,-115452.535792429,5683111.85959713,22203.4454570566,14785.9852519169
119777.00828086,-16737.5184639158,29913.1082243436,2299364.33084199,57897.9500774057,32791.0841361724
-676279.318210111,-281281.698754833,-131647.68583252,-139213.022222519,-57701.5541514722,-25304.3813136123
-1073012.06391052,-178108.267674294,-58092.7509244218,423119.600577143,63021.1184269186,37489.7647914106
-1861334.79867211,-298858.711756758,-115640.521644444,43128.4766001041,13900.8032105987,11894.3926749471
-545737.97622809,-194739.79673292,-63172.3189208088,135558.769733225,29892.4781444283,20417.6061268055
24925633.5517788,-685054.733224169,-253970.64889593,-260327.933197358,12229.3256055981,10268.9546258886
-1883884.64583684,-426392.779343622,-163645.87434918,317511.804563157,61478.285637458,33614.9688999912
-762148.092676495,-203683.760908103,-73704.1313805346,62855.1851501434,18581.1759201617,13236.2451165867
3431686.83948619,-479230.505980156,-161484.924933271,-873479.731980168,111439.754846,52194.1846065894
3462200.58054041,-424013.610165413,-138908.486137924,-669399.425062735,81369.5081135324,39474.5283758573
-5948167.39664957,-352316.959500159,-141813.8578844,2128567.47373803,84594.3250061361,44838.3048387321
-10579385.5945154,-247518.983880881,-86157.0438258801,1779604.16556211,28026.9121490111,17803.0844197545
646552.183849083,-432348.536526661,-104969.908462984,-131592.509037743,86044.66361278,38371.3037676719
-178727.018841746,-127724.993002645,-19205.7655126108,204226.26892264,45351.7906943711,30025.8228020114
-2736492.46084307,-302712.367556308,-115855.397769883,213698.504605798,21853.4953219845,16039.3271506409
-1406087.79354381,-260416.620381273,-97995.7534118978,363320.77495956,57730.9492077579,35920.719394736
-1685944.17544568,-392413.556469844,-168061.843338919,124662.789472064,30696.9217110544,21289.3103881773
-412381.236583966,577381.391611622,173021.530556349,-51504.862455339,127491.322651147,36123.4320100446
-2170463.2567722,-245563.370671537,-79682.5354148041,231731.843707638,36026.074360186,24142.462657137
254051.573188301,30670.5714656352,42600.8082927639,160483.526952474,50760.3381329757,31090.400602251
8665464.32456807,-535588.94699292,-217503.406442724,-180122.220472607,32195.6071321313,19975.0726416166
-299224.769970985,-64156.8772622939,-6752.5279818977,224455.60225156,36576.5824591564,22932.2873280748
-397248.420903363,-138284.928637129,-47949.3698788275,72724.9397770911,27459.8531994429,18674.7258760735
6474891.03823669,-222659.396711365,-61761.8006285122,-1379190.2000066,46470.8580592928,26698.9060195506
14135212.0135138,-498191.181256454,-180513.353274572,-2760130.42940314,94346.5407675694,49755.9809243753
-945253.284020182,-275058.165487843,-111889.429475238,-22994.8491113618,7168.42935493199,8655.94422830469
-2403798.65120703,-231117.716508505,-66569.5812100031,761718.645473843,57528.7168282532,31242.1619633763
-758341.110084518,-211579.413982088,-88266.3591588348,24968.8962671673,11852.7521265738,10570.2422551895
-202844.431981545,-82105.7425424418,-17488.6613560883,62861.9741035707,16667.0966619639,14078.1310644564
-234893.986223034,-47783.7909957006,2152.32544746837,242499.547223435,48448.9739288356,30430.7893756629
-1959854.14321373,-353583.785749632,-148441.642517684,238414.425726077,38892.2075643868,23021.8844946593
-1245814.8163976,-278945.319996486,-108563.792458461,92999.9425968584,24498.3757267825,15843.2835173433
-298388.97932871,-89344.1883499823,-27427.8623209618,139177.569097452,47843.6068137541,31419.0146938875
14895027.9427035,-269596.048911933,-81421.6343684583,-2941897.86363396,48128.7723220853,26507.0487205996
-756231.312630884,-210758.361176167,-74920.0949081535,92564.3069461244,27673.095015237,18804.0880503527
-2072266.62531512,-401910.997938038,-169992.311894314,-689629.111359826,-112102.938319722,-47640.3084630271
-496837.220027424,-202840.92396076,-89879.3905490505,18062.8482359148,15869.7698021089,13011.9948538004
-2682210.60213564,-73526.6002954043,-5729.1667906864,1779840.28066369,49242.2893949553,27041.288353832
-396101.642040398,-157311.232116787,-47783.9773840425,115127.624823791,37127.2278620309,23406.3730445552
-277040.052102884,-22867.8691911992,22414.6222945522,499960.088658834,47387.4335964048,29224.538419504
-1686607.84664268,-404162.542887696,-160804.448928246,84646.5088594219,26092.6126542223,17615.0161239971
-680304.803935057,-166811.269460332,-63037.7044885869,34678.3448624721,13171.7307434969,11614.3042566609
-888047.838838231,-290211.506048824,-128011.034105223,-67308.2776482966,-7946.94087028841,176.319747062985
-3088670.460568,-513529.834240044,-219604.639285202,262266.087459357,47829.1240513162,28565.661030828
1486350.86527226,-593229.279711706,-199823.075370137,-277876.583931211,89754.4121550014,39043.517811016
-1845612.45323506,-468727.94479703,-208809.813272226,20227.7482319737,8647.46978212309,8530.56868902519
-3235909.16528026,-109179.758707799,-7616.90265299163,281177.363803126,15809.1141385956,13666.719665905
-2198842.3534583,-431751.751359969,-182318.678866516,271590.512111934,49062.7178029199,28518.5505864658
-506389.037690931,-138711.813235245,-51799.5828550603,198920.324391474,45948.1847024174,28290.7855587368
-1114099.51286119,-318407.503367667,-121563.88540579,125943.879559345,29002.4467976872,19101.8186083712
-806515.731022046,-178693.502569738,-65166.8030062957,196768.228920651,38418.9944380843,23335.1654149254
-29153.3328462494,-15306.0587596474,17195.9477060278,65135.6621200898,25183.4348153234,18326.308037084
5210528.97260644,-527648.009581684,-193715.670333175,-541969.676990698,49964.9700117655,26502.612630164
-486420.157182789,-263928.870036443,-109706.323139497,166379.529498073,64796.8000267688,41183.8387845487
-598464.86493409,-111683.501322713,-25095.6383597016,399116.787305117,60789.4306441861,35256.6232836344
3225795.7362154,-128613.035094689,-22869.0761264393,-1447798.90992987,65057.4184177176,35454.2067474954
-1194861.70742986,-148715.368434286,-27190.8977595957,98487.9681770954,6033.19185788617,9435.53468520533
-225208.35569373,-86863.6439197158,-21735.9985502466,-41283.8694048838,-4874.8580645378,2224.63245412444
-1839259.83680632,-338174.403579484,-144831.590726003,407973.944600349,60454.2478551181,36505.1736187657
-24134.2091903822,-120116.622424345,-12963.9647672512,1845808.72999759,74716.6830454559,39875.7710254585
23526.3576471364,-25755.4784551086,18995.4956903614,121418.201986098,37284.7336563794,24312.8836853017
-5007939.21078247,-485894.023439866,-200122.857161666,243694.271877282,26353.299739817,16642.4744600801
529614.361396372,-173341.04470047,-44637.6018385593,-249468.242580713,87028.9031255829,39589.4883306118
-2165336.16943855,-476478.727904163,-201189.8129261,54914.4491557387,13845.0292447314,11529.3137805557
-1792262.06043892,-237213.495088545,-67883.9513544866,247582.058360507,17764.2996116604,14212.4316050258
66976940.4575955,-162234.877919294,-41282.9968239436,-58181306.3786675,69525.915166908,36319.1995108805
-8579567.87245425,-166983.35329953,-45879.0652685954,3683581.27052467,61355.1782629128,33515.1000059826
-2245200.16866879,-315530.352896889,-121361.58390046,505595.707536928,56915.8442336859,31250.3336529486
-17408251.3099747,-434974.586732994,-163112.095684093,561910.758073247,23351.4082165559,15167.5420810869
-495490.521591511,-141091.557331586,-47572.0854566324,188808.224246081,53649.4179952168,33254.6124864807
20730045.9181805,-364960.118755319,-135679.833855337,-3383617.04811283,59261.8219948401,33903.1023998965
738958.499996607,-343323.808307887,-89074.6308067631,-86164.5094676871,39761.0286538378,18101.8239647371
-1741656.84022498,-248529.541168232,-95643.7872838881,289310.178037168,36654.2925143688,22830.2394832289
-27849720.0029856,-298959.648859415,-86568.7860827985,12561553.2507402,80912.8340108292,41188.032249875
-688867.452092663,-193785.561710049,-72221.5728510581,134602.29121178,32228.5317959402,21164.6609427393
3927932.45377547,-289912.893497843,-101852.467877142,-708715.995223847,47596.3572644295,29798.7659542777
-4367824.80843369,-184104.476464313,-56027.1242011831,3151274.72029083,117366.600550555,61133.6252564917
-878041.244115467,-172446.332028824,-53439.9885037586,119700.508681509,30790.3560093919,21582.9186567278
4247228.66508918,-159958.305650165,-35385.5284185912,-2384144.39190438,68922.4991151604,40543.81359177
-520258.547448987,-220525.269304149,-92243.8578938477,145010.451137561,52342.2741062758,32580.6474519881
-1795591.73424169,-271780.055670145,-105006.810669165,302571.283046889,41139.175691805,24941.8226633004
-2759061.2173341,-753550.676584751,-329893.453081016,215206.343337383,46575.6974172843,27613.7452307537
-216753.45619487,-99507.341682513,-24724.5208525195,105575.294089175,39212.2344192938,25661.9923553846
-1288450.66816973,-295558.718763405,-110915.019883618,92938.2123808585,23795.5253776918,16914.976222078
-2878472.00987574,-343624.955341982,-137182.858548994,23381.5787032836,14256.3196906893,12744.5821215234
-307961.934837343,-88436.8337128335,-18329.5135167309,99998.5569313516,37369.8726663968,26534.666780771
8861961.43261883,-233134.703511967,-76833.7743431078,-2803877.61833573,57732.2100358803,29132.4087792166
-1146972.04736261,-324575.18152194,-133230.131145926,83946.5614380807,18530.7240865957,13197.039058057
-8385217.45825928,-384449.034418074,-126160.75640362,1185917.36712028,50626.1264957732,28415.284330508
-1097814.87161354,-194513.964508794,-66423.4965835242,178512.757675132,25543.7999960375,16416.3217926125
-866327.778314134,-279496.911392996,-130865.231481089,-262211.608163011,-55328.2256206826,-24460.8351516209
-2108178.35055712,-352943.81207605,-129107.277207743,20531.426757951,15867.3139894456,12479.9276304964
-38852196.4078613,-418619.712645242,-153365.590162106,1483233.2651695,25298.2624664088,16628.848396864
375512.538440611,-313119.258458152,-75930.0561590971,-175553.401093834,92493.436077813,40776.5320185472
-561703.750002571,-27936.616557065,12591.0594630862,1706355.55671691,45422.6120573247,25104.3629182811
-1098359.62544381,-387713.270440385,-169586.636617689,87957.961365351,25832.5895840846,15406.3346589276
-348597.208167306,-97917.8982448531,-26994.3031565604,150429.973389468,35213.4984561213,22445.4022602939
-522405.507197717,-215446.010357452,-92133.1126552651,168680.988631972,46774.7345563554,28152.0774845628
-1685977.97612149,-322154.147094663,-130343.807613095,196428.601708131,40484.5110932032,25805.9687910585
-291860.249582754,-142498.616897598,-61013.4292495284,102090.251645388,33890.759608153,22761.1871450256
-1401385.26200079,-453539.856474778,-220292.599457656,165891.636820723,39377.976977761,23644.7367744673
-4140048.84077005,-250172.354326962,-93774.1643394336,1126475.90761167,65694.6067462032,37412.8931780201
2694203.12024133,-622980.758655468,-223223.59565021,-364741.817239957,71230.174810578,33411.5497524137
-864388.679988374,-92648.5337913131,-19255.6273064723,277099.363585056,31415.3554868593,20389.6522506921
-698425.108631919,-161227.417927433,-52926.4255791531,215930.049198853,39552.942644173,24673.5065821413
-1334826.02522322,-208296.460180644,-78399.6745011498,348296.213425812,38440.107283401,23053.9126731943
-408365.713039781,-195510.136631661,-68650.1134992504,-66347.5033553034,-2423.92905944171,4103.85829087131
-1649938.57153542,-445416.285071376,-191073.40241032,-69754.88983311,-1242.99370649314,4309.98290328366
801492.383544244,-343270.320220806,-98473.4370521868,-200030.03812239,68397.6472852926,32449.8790346451
478565.306869312,58729.8117434421,64686.0715503151,183876.153620046,31454.7051156887,20068.1477791902
-1140284.18929163,-249269.548657131,-98869.6423063888,129074.9005573,31352.3226665044,20363.333464524
-1274909.7134365,-225696.607744057,-77603.8843107511,104059.809091634,21219.9054095433,15723.9400903415
-1316397.6832058,-334545.400339276,-141042.09341577,267081.450939777,62637.1879572877,36234.2916765389
