,Alive,Death,ODN,ODF,REL,BUP,BUPC,MET,METC,ABS,,ODF,,,ODN,,,29000,,
611,0,0.59230599,5.19E-05,0.405085383,0.001197602,0.000162787,9.30E-05,0.000624997,0.000321966,0.000156368,,,,,,,,,,
612,0,0.592412088,4.97E-05,0.405088041,0.001146759,0.000155909,8.90E-05,0.000598931,0.000308392,0.00015116,,,,,,,,,,
613,0,0.592525468,4.72E-05,0.405090569,0.001091663,0.00014867,8.49E-05,0.000571546,0.000294063,0.000145916,,,,,,,,,,
614,0,0.592633499,4.49E-05,0.405092974,0.001039384,1.42E-04,8.09E-05,0.000545361,0.000280378,1.41E-04,,,,,,,,,,
615,0,0.592736443,4.28E-05,0.405095262,0.000989778,1.35E-04,7.71E-05,0.000520334,0.000267313,1.36E-04,,,,,,,,,,
616,0,0.592834545,4.07E-05,0.40509744,0.000942672,1.29E-04,7.35E-05,0.000496423,0.000254843,1.31E-04,,,,,,,,,,
617,0,0.592928041,3.87E-05,0.405099512,0.000897914,1.23E-04,7.00E-05,0.000473587,0.000242949,1.26E-04,,,,,,,,,,
618,0,0.59301715,3.69E-05,0.405101484,0.00085537,1.17E-04,6.67E-05,0.000451782,0.000231605,1.22E-04,,,,,,,,,,
619,0,0.593102085,3.51E-05,0.405103361,0.000814916,1.12E-04,6.36E-05,0.000430967,0.00022079,1.18E-04,,,,,,,,,,
620,0,0.593183043,3.34E-05,0.405105147,0.000776439,1.06E-04,6.06E-05,0.0004111,0.00021048,1.14E-04,,,,,,,,,,
621,0,0.593260216,3.18E-05,0.405106847,0.000739836,1.01E-04,5.77E-05,0.00039214,0.000200652,1.09E-04,,,,,,,,,,
622,0,0.593333782,3.02E-05,0.405108465,0.000705007,9.66E-05,5.50E-05,0.000374049,0.000191285,1.06E-04,,,,,,,,,,
623,0,0.593403915,2.88E-05,0.405110006,0.000671861,9.21E-05,5.25E-05,0.000356786,0.000182358,1.02E-04,,,,,,,,,,
624,0,0.593470776,2.74E-05,0.405111472,0.000640313,8.78E-05,5.00E-05,0.000340317,0.00017385,9.81E-05,,,,,,,,,,
625,0,0.593541926,2.59E-05,0.405112858,0.000606241,8.33E-05,4.74E-05,0.000323079,0.000164902,9.44E-05,,,,,,,,,,
626,0,0.593609363,2.45E-05,0.405114171,0.000574094,7.90E-05,4.49E-05,0.000306683,0.000156402,9.09E-05,,,,,,,,,,
627,0,0.593673287,2.32E-05,0.405115412,0.000543761,7.49E-05,4.26E-05,0.000291095,1.48E-04,8.74E-05,,,,,,,,,,
628,0,0.593733886,2.20E-05,0.405116587,0.000515119,7.10E-05,4.04E-05,0.000276281,1.41E-04,8.41E-05,,,,,,,,,,
629,0,0.593791338,2.08E-05,0.4051177,0.000488054,6.73E-05,3.83E-05,0.000262208,1.33E-04,8.09E-05,,,,,,,,,,
630,0,0.59384581,1.97E-05,0.405118752,0.000462469,6.38E-05,3.63E-05,0.000248841,1.27E-04,7.78E-05,,,,,,,,,,
631,0,0.593897461,1.86E-05,0.405119749,0.000438275,6.05E-05,3.44E-05,0.000236149,1.20E-04,7.48E-05,,,,,,,,,,
632,0,0.59394644,1.76E-05,0.405120692,0.000415389,5.74E-05,3.26E-05,0.000224098,1.14E-04,7.20E-05,,,,,,,,,,
633,0,0.593992887,1.67E-05,0.405121585,0.000393735,5.44E-05,3.09E-05,0.000212659,1.08E-04,6.92E-05,,,,,,,,,,
634,0,0.594036937,1.58E-05,0.405122431,0.000373243,5.16E-05,2.93E-05,0.000201801,1.02E-04,6.65E-05,,,,,,,,,,
635,0,0.594078716,1.50E-05,0.405123231,0.000353847,4.89E-05,2.78E-05,0.000191496,9.70E-05,6.40E-05,,,,,,,,,,
636,0,0.594118343,1.42E-05,0.405123989,0.000335484,4.64E-05,2.64E-05,0.000181716,9.20E-05,6.15E-05,,,,,,,,,,
637,0,0.594160206,1.33E-05,0.405124701,0.000315787,4.38E-05,2.49E-05,0.000171544,8.68E-05,5.90E-05,,,,,,,,,,
638,0,0.59419966,1.25E-05,0.405125372,0.000297314,4.13E-05,2.34E-05,0.000161926,8.19E-05,5.66E-05,,,,,,,,,,
639,0,0.59423685,1.18E-05,0.405126002,0.000279989,3.89E-05,2.21E-05,0.000152835,7.72E-05,5.44E-05,,,,,,,,,,
640,0,0.594271908,1.11E-05,0.405126596,0.000263727,3.67E-05,2.08E-05,1.44E-04,7.28E-05,5.21E-05,,,,,,,,,,
641,0,0.594304961,1.04E-05,0.405127154,0.000248452,3.46E-05,1.96E-05,1.36E-04,6.86E-05,5.00E-05,,,,,,,,,,
642,0,0.594336126,9.82E-06,0.405127679,0.000234098,3.26E-05,1.85E-05,1.28E-04,6.47E-05,4.80E-05,,,,,,,,,,
643,0,0.594365514,9.24E-06,0.405128174,0.000220604,3.07E-05,1.74E-05,1.21E-04,6.10E-05,4.60E-05,,,,,,,,,,
644,0,0.594393229,8.70E-06,0.405128639,0.000207915,2.90E-05,1.64E-05,1.14E-04,5.76E-05,4.41E-05,,,,,,,,,,
645,0,0.594419367,8.19E-06,0.405129077,0.000195978,2.73E-05,1.55E-05,1.08E-04,5.43E-05,4.23E-05,,,,,,,,,,
646,0,0.594444021,7.71E-06,0.405129489,0.000184748,2.58E-05,1.46E-05,1.02E-04,5.12E-05,4.06E-05,,,,,,,,,,
647,0,0.594467277,7.25E-06,0.405129878,0.00017418,2.43E-05,1.38E-05,9.61E-05,4.83E-05,3.89E-05,,,,,,,,,,
648,0,0.594489216,6.83E-06,0.405130243,1.64E-04,2.29E-05,1.30E-05,9.07E-05,4.55E-05,3.73E-05,,,,,,,,,,
649,0,0.594512161,6.38E-06,0.405130584,1.54E-04,2.15E-05,1.22E-05,8.51E-05,4.27E-05,3.57E-05,,,,,,,,,,
650,0,0.594533661,5.97E-06,0.405130904,1.44E-04,2.01E-05,1.14E-05,7.99E-05,4.00E-05,3.42E-05,,,,,,,,,,
651,0,0.59455381,5.58E-06,0.405131202,1.35E-04,1.89E-05,1.07E-05,7.50E-05,3.75E-05,3.27E-05,,,,,,,,,,
652,0,0.594572697,5.22E-06,0.405131481,1.26E-04,1.77E-05,1.00E-05,7.03E-05,3.52E-05,3.13E-05,,,,,,,,,,
653,0,0.594590402,4.88E-06,0.405131742,1.18E-04,1.66E-05,9.39E-06,6.60E-05,3.30E-05,2.99E-05,,,,,,,,,,
654,0,0.594607002,4.56E-06,0.405131986,1.11E-04,1.56E-05,8.80E-06,6.19E-05,3.09E-05,2.86E-05,,,,,,,,,,
655,0,0.594622567,4.27E-06,0.405132215,1.04E-04,1.46E-05,8.25E-06,5.81E-05,2.90E-05,2.74E-05,,,,,,,,,,
656,0,0.594637164,3.99E-06,0.405132429,9.71E-05,1.37E-05,7.73E-06,5.45E-05,2.72E-05,2.62E-05,,,,,,,,,,
657,0,0.594650855,3.74E-06,0.405132629,9.10E-05,1.28E-05,7.25E-06,5.11E-05,2.55E-05,2.51E-05,,,,,,,,,,
658,0,0.594663698,3.50E-06,0.405132816,8.53E-05,1.20E-05,6.80E-06,4.80E-05,2.39E-05,2.40E-05,,,,,,,,,,
659,0,0.594675745,3.27E-06,0.405132991,8.00E-05,1.13E-05,6.37E-06,4.50E-05,2.24E-05,2.29E-05,,,,,,,,,,
660,0,0.594687048,3.06E-06,0.405133155,7.50E-05,1.06E-05,5.98E-06,4.22E-05,2.10E-05,2.19E-05,,,,,,,,,,
661,0,0.594698751,2.84E-06,0.405133307,6.98E-05,9.84E-06,5.57E-06,3.94E-05,1.96E-05,2.09E-05,,,,,,,,,,
662,0,0.594709653,2.64E-06,0.405133448,6.49E-05,9.17E-06,5.19E-06,3.67E-05,1.82E-05,2.00E-05,,,,,,,,,,
663,0,0.594719813,2.46E-06,0.40513358,6.04E-05,8.55E-06,4.83E-06,3.43E-05,1.70E-05,1.91E-05,,,,,,,,,,
664,0,0.594729282,2.28E-06,0.405133702,5.62E-05,7.96E-06,4.50E-06,3.20E-05,1.58E-05,1.82E-05,,,,,,,,,,
665,0,0.594738108,2.12E-06,0.405133816,5.24E-05,7.42E-06,4.19E-06,2.98E-05,1.48E-05,1.74E-05,,,,,,,,,,
666,0,0.594746338,1.97E-06,0.405133921,4.88E-05,6.91E-06,3.91E-06,2.78E-05,1.38E-05,1.66E-05,,,,,,,,,,
667,0,0.594754013,1.83E-06,0.405134019,4.54E-05,6.44E-06,3.64E-06,2.59E-05,1.28E-05,1.58E-05,,,,,,,,,,
668,0,0.594761171,1.71E-06,0.405134111,4.23E-05,6.01E-06,3.39E-06,2.42E-05,1.20E-05,1.51E-05,,,,,,,,,,
669,0,0.594767848,1.59E-06,0.405134196,3.95E-05,5.60E-06,3.16E-06,2.26E-05,1.11E-05,1.44E-05,,,,,,,,,,
670,0,0.594774077,1.48E-06,0.405134275,3.68E-05,5.22E-06,2.95E-06,2.10E-05,1.04E-05,1.38E-05,,,,,,,,,,
671,0,0.59477989,1.37E-06,0.405134348,3.43E-05,4.87E-06,2.75E-06,1.96E-05,9.69E-06,1.32E-05,,,,,,,,,,
672,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
