"n_icer_TOTAL_6mo","n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_6mo","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
291523.853054648,214246.267812313,NA,NA,214246.267812313,26377.6023558604,17130.8700300481,NA,NA,17130.8700300481
-52061.5170958117,23732.2497364391,NA,NA,23732.2497364391,36427.0702645427,20343.2399726313,NA,NA,20343.2399726313
-161357.741241743,-45393.6735486917,NA,NA,-45393.6735486917,42243.0954818315,26583.1075784451,NA,NA,26583.1075784451
116351.106506722,62107.9603133915,NA,NA,62107.9603133915,110468.043787791,64629.7714908652,NA,NA,64629.7714908652
-220888.172201192,-75373.5574458175,NA,NA,-75373.5574458175,2984.21375212291,6234.65159885496,NA,NA,6234.65159885496
-110657.337304982,-20416.338385364,NA,NA,-20416.338385364,11356.0827220477,10431.2474862931,NA,NA,10431.2474862931
57083.2221464042,109156.706707306,NA,NA,109156.706707306,36047.9193755005,22596.1740645259,NA,NA,22596.1740645259
347291.743323811,231866.357402629,NA,NA,231866.357402629,30236.7957576968,15597.8718132477,NA,NA,15597.8718132477
121965.771538893,119826.154800663,NA,NA,119826.154800663,51347.3683011245,26900.702271905,NA,NA,26900.702271905
134358.981149624,121224.911944808,NA,NA,121224.911944808,37165.3995835835,21821.9924990952,NA,NA,21821.9924990952
119426.680720354,94106.1892763835,NA,NA,94106.1892763835,48419.4253344,30078.9818980711,NA,NA,30078.9818980711
