"n_icer_TOTAL_1yr","n_icer_TOTAL_5yr","n_icer_TOTAL_10yr","n_icer_TOTAL_life","n_icer_HEALTH_SECTOR_1yr","n_icer_HEALTH_SECTOR_5yr","n_icer_HEALTH_SECTOR_10yr","n_icer_HEALTH_SECTOR_life"
-989683.359507513,-443750.330496415,-226614.410351476,-59271.4048317675,82031.4880583863,28480.3361766376,19395.7532469827,13785.9757210342
7019848.15678005,-257338.888698075,-76290.9527234906,25414.9503659165,1274848.70230234,-50980.5192471652,-13695.1607443001,7700.85973242812
-3527512.23018139,-437513.036387713,-170781.53982109,-11961.0731329153,335753.915658552,34634.9877113903,22160.4962907799,16334.5203090758
4920154.7732393,-311459.289296836,-117054.47342516,-11343.7283501782,-1500864.94338862,75859.7368771023,40039.61561943,23000.4638835938
-482262.936425727,-298695.718087509,-165787.833592662,-50539.5491050177,47417.7889959102,27451.8843010219,20352.6229627907,15168.0307999508
-946152.795537675,-243751.532853229,-94630.9764542632,5926.39235665394,200500.077341308,29667.8749136877,20176.1514183769,16321.446802315
-361098.252282805,-102932.364876682,-29141.6099677445,21408.2386543369,225709.210185632,52543.8193862422,33549.7664497421,22888.1554100199
45824406.6698407,-531109.997877344,-209588.397058642,-36836.2781760343,78550.2438200504,-35079.5005548063,-11856.7874276867,3675.49839520441
1154210.03897286,-316321.096880381,-104534.805973826,-7741.05782554413,-136128.205556993,21280.8902592333,15335.2689624337,15810.0505063178
-572777.126363135,-192802.201799895,-84600.7096667205,-8354.53820623399,84730.455869343,16598.5297689138,11556.8028740451,9531.44706970791
-4016752.15836477,-431879.544564595,-176897.868318779,-24528.2742381201,394066.203868526,39497.9653510997,25410.5696911444,18237.1300442581
-422971.207696254,174848.933271441,103026.218180526,86252.48699713,-344464.245074444,195595.536281338,83780.0665934322,44564.5029525878
-743822.586242945,-290927.602773821,-142276.89723,-40356.5490142966,49130.3889664645,13308.002874829,10358.1792953275,9582.85843830281
-2380008.66458446,-265505.573958967,-104356.337371287,-6025.97317665298,365047.236221863,29811.3360415619,19096.6772291989,14243.9721418764
-694797.762898584,-230855.525605623,-92217.6151725798,6118.33006010262,137864.930543565,31757.7732594322,20033.8978429744,12957.8987829644
582764.82854612,-626989.164855081,-177383.522058785,-11560.737483375,-74788.1342260525,46624.7567238646,22364.3286933434,15995.5803353063
3066994.917448,-327910.033384044,-115361.579692602,-2939.19626915497,-593385.191617551,51265.4178526274,26863.2570785561,16118.6429297422
-273970.98642993,-90141.8973220595,-6998.09017804058,51701.1795781187,807732.26684848,146707.078059784,85717.90933801,51253.592146572
-610872.248811301,-104323.182432322,-24746.7420112453,28538.9837658375,828176.62610895,47158.1708993437,27603.7956144222,18066.7748117573
4094303.96958953,-340823.940927792,-112358.306581106,2982.32926172815,-345271.955293885,21003.4777763941,14397.4484260172,12367.1169364644
4699040.81251042,-634320.941099446,-241790.460906041,-45099.9796755451,669205.13691027,-62408.629101888,-21356.1508484738,-1305.61060615158
934730.111418606,116363.387167116,89154.8433592284,83962.5968649913,550610.085532,96026.9508761054,55842.7077811883,34129.9586142697
33040.4403895614,-67812.1792230115,-15402.5919921564,31000.1155201375,778191.873540527,69629.1171974762,40824.1045730796,26381.2393423275
-628256.915791005,-156658.374630871,-50771.7059842789,20492.506838038,558844.56276186,35137.8070105283,21327.7369252821,16205.5473091536
4349126.72418066,-505282.907237365,-201973.013927393,-48783.4900955421,-428887.741381092,30584.0631363259,17588.7294545296,12143.1256680815
-585051.985088776,-272317.413272045,-131861.137065809,-19100.6804064013,-39634.9729829572,-29657.8129439718,-13920.7102000807,-719.667536958925
-678732.846754126,-306460.40465726,-135433.113535585,-4987.89456512844,73567.1822896344,28945.4510246286,20137.9915641877,14508.4433235634
3094953.31109892,-466371.867533286,-171959.261023372,-30246.8891572999,345698.231220906,-62053.1358537424,-19166.4154885551,2568.28218129468
-479424.599918094,-193512.873482543,-40956.3328242289,62867.5744038894,-1505714.19484348,53034.2484268127,30465.8100180623,24271.2682410532
-19616910.5632172,-371050.061661271,-142532.897473067,-26185.3217166892,1734678.6177589,32835.2441088523,20192.4777068726,14656.0508874041
-850383.613501416,-264821.945705705,-128594.049547583,-31244.0453022626,65858.553116372,14255.1928006823,11244.9184148309,10015.4349660513
-833438.624696803,-231680.383669742,-84163.4270492048,15762.7745704712,325748.081329061,59805.3741881151,34602.4253312965,20674.1348233267
-574844.156411857,-245483.985438032,-91693.3012621043,12533.6344148154,253579.15691286,66237.3274065121,38569.5868037459,23847.7943412857
-910202.15503527,-405082.031710677,-206542.762138957,-57454.2845812497,81501.8669221713,28759.817144232,19621.6880421724,14147.8685105038
-1679516.75383576,-276768.399157456,-110037.507606302,-16615.8414090451,431051.226864297,63624.2771240735,37717.2278282753,25136.5467615633
-103553.632059891,-112271.778475334,-41737.461753487,15576.6003659801,78193.1824325445,32468.1274067206,22589.4739947103,17261.9202183875
2197814.32382233,-529350.503477655,-202322.048436001,-34425.5535288459,-475638.553633775,95371.7612448198,49214.5843770163,28706.9317550516
-899505.933299643,-243254.367826603,-90569.1576349993,5396.0681877438,142597.433030951,29540.9685716207,18136.8495853263,12205.2085686092
-6090825.57788445,-417446.340894689,-159008.025870181,-22312.9156581325,-256701.42158323,-3692.42027855981,2865.38762714109,6201.37748746805
-2481602.50304248,-575994.295868351,-276272.811070437,-72200.5794931849,-807357.354242725,-137196.734749807,-65449.5686246847,-22057.1580347764
-2471.74288265062,-42573.5340630642,-968.679161184093,37215.8483121907,259767.259949087,99711.5881066953,64887.8131338394,42593.0080468324
-5472604.81874192,-421360.365483603,-148617.746133236,-6192.1788667541,1391509.76844764,91797.566761287,50350.1995507876,31558.6750024975
-744409.642830001,-214756.49174464,-84800.1490880903,-8813.76439372088,30998.7120221127,11169.7549017448,10752.1331884576,10757.7831497418
1579819.23339684,-989657.588129565,-321402.571702612,-67547.1421553476,-24127.6641641876,19034.7445915348,13906.7194459876,12917.4219479555
3731419.31408061,-279269.892942409,-90556.4505682168,16893.907312323,-884258.753809899,43815.0615553595,25120.0648525421,17157.3100095796
9471588.28528593,-479035.986383549,-195620.465191761,-43195.5766027303,187157.42042752,-3325.1862480754,3461.14426782058,7339.36900933016
-974798.997174086,-214773.532265055,-76888.6475473702,12498.3689587303,102933.632245605,18001.4340971264,13437.5918225518,11178.6140308825
-290167.657272625,-154134.286958514,-53237.6370321166,26274.0667930835,90281.5145935308,34035.9914658029,25495.7828573922,19301.0653379536
2661391.16477775,-216494.627831326,-52294.7606233714,35444.2293697632,-722946.13535419,39734.9974761889,23303.0315477175,16047.482555869
-2026794.02835502,-284533.441597734,-124923.217790695,-27890.1524456977,330342.822551015,42120.7295163685,24195.9965888718,15090.7998102475
-517382.339855971,-215779.535870364,-84177.9211594032,12868.2068478941,111958.117927729,34773.3666576167,22701.9552059306,16196.7933734875
-1145719.88633636,-309256.584457447,-127307.80497047,-9438.36811094633,105136.235632148,34448.721386037,21570.995308645,13689.9148144297
-2136726.0228863,-315226.298718554,-132200.193963934,-29204.9506616348,202803.219654443,28282.1422329406,18972.5688185369,14635.0588568963
335285.663061509,-459196.084814031,-106483.055812879,12939.5124581975,-116111.049941139,91345.740358634,35931.7900172733,21599.9947195792
192190.187299489,43385.3402547013,59306.0702980013,91734.6406866122,38769.8425229298,24635.4684620126,18672.7445940683,15375.1232577927
-188386.980674049,-91089.0545875359,-6517.32256634732,56882.5608044614,188282.900002113,51266.8726263685,32937.6983279584,22833.0766212359
-5444333.08867493,-422481.209512652,-178179.433939083,-35667.442611636,450167.84416496,31329.5493202335,19348.79961339,13367.0583152148
-645642.016454572,-340104.166823369,-176167.247491323,-41765.4489883163,102462.53588047,33890.6695355922,22195.1498094884,15454.9574865607
2521596.18111825,-586412.384686515,-220596.8210876,-46453.7562525258,-657696.456476526,133513.81654365,63584.4283348895,33749.8918962875
-1161638.18934238,-342790.595268393,-146518.433979266,-11760.0712867574,430874.200371034,107020.439895937,63502.3659952134,37728.9734676618
-631048.537263197,-169551.831178054,-66797.7468084122,6100.23185882232,77068.7816725801,17740.9589041713,13549.2568885695,12008.5968330555
-256884.085373836,-166616.547031541,-64141.5424053738,19775.0304008995,308114.830468414,82631.4393456148,52816.6596785288,34944.4236796809
-565925.462750696,-148178.166380812,-40248.3617045286,33425.3711445745,207920.066300998,54827.8162448453,35826.6092342691,25013.680446997
-142502.293553539,-68042.2802691437,-18960.4507413844,26394.5641610561,241585.087351995,109007.452174329,73507.2206044083,45740.2965424902
-707914.675396867,-212635.159726879,-84433.863345662,2582.51681714746,132496.018013536,30627.3626147915,20173.5597785463,14896.1251111806
-608546.206303899,-273019.840737657,-133604.043870879,-32149.9815093202,45875.1126174187,15012.4552945285,12284.8627478943,11329.8617390533
-353853.905291316,-118501.629800503,-41654.7481397922,17624.4028914341,165819.742159565,29945.6023169394,19797.6635607051,15340.5951951516
-532501.139272014,-173822.265202528,-76209.899312951,-6959.0318873943,17110.5883182481,6879.28349894768,6909.46188719965,7418.88185690502
4306072.74230175,-430101.246158568,-173986.316697663,-27577.2030541156,-598613.920542345,41736.6112061844,23878.0242514505,16138.3576082931
-1113443.16234304,-254720.103880758,-93464.1552464343,7537.64872391098,217503.232248874,41687.6369329311,28654.9736352883,22165.6348169092
-1226670.42361444,-397536.106826716,-185871.217780162,-40412.9852192532,-1384.79530049222,-1059.26992875789,4459.72674649638,8605.76906803704
678461.477350138,-387585.560265237,-119576.028834733,-1532.59157820327,-233761.973737453,100332.998228596,46208.3123259816,25735.2751222263
-1030170.22251603,-318259.223295486,-140812.487800974,-30883.2798033489,-7765.66647813344,1844.73733032936,5672.84533906147,8300.20713704665
2486772.42376798,-741195.904663982,-268642.354907469,-48648.2921206649,-276418.194305126,71439.2540457614,37442.2305764999,24148.8220198536
1050870.35995846,-896499.047077711,-227926.734485715,-9487.92555095314,-66508.2766465225,57953.2325335777,26942.0777362449,18244.1265637205
-776955.345147921,-283718.671243269,-114382.141311387,3303.08989281402,56864.3275503371,19679.4783361371,16942.1286715857,15691.7229611582
-177895.079856642,-124159.676801414,-54605.6391236516,7698.76712759722,85605.6489687923,40050.6926386459,29092.462308495,21686.0729571773
7444470.65724984,-415042.445937776,-165771.813140529,-25314.360991086,-672789.537422294,41170.6126878906,24323.5404177257,15654.2748553729
-391788.936342167,-222098.585252411,-118382.002801198,-23070.958312556,97440.7927083401,41660.2886756399,31161.7212056283,24076.8430861838
-628530.667714627,-268623.139795672,-133841.539521005,-28114.9805459893,92680.9382887488,23922.7370638855,16119.8440500798,11908.9991850548
-779029.745372919,-243669.221207952,-96255.5186047013,4231.11517361464,-28366.9020990753,6365.66465882493,7386.07593213405,7931.56664581744
-1001004.72523088,-294666.076053418,-118585.518304009,-6598.23000926518,-109186.232581702,-14482.2313293321,-3807.07917335487,1638.44546190686
-1699393.92126248,-306289.510818951,-127004.345494679,-21219.4339855654,216545.344139378,32133.2509519976,19931.5105959422,14001.9299539547
-250322.977589521,-138800.685515983,-65943.2561039386,-7865.88585722621,-50716.3135321474,-13403.1892085796,-4464.8340583232,1301.00409322359
-2133830.34219688,-636315.432837148,-291995.228426288,-70232.4074881391,-63634.0871058783,-17233.2411719719,-2698.22362532379,8417.29741561584
-434932.392987947,-149248.610095762,-58562.4665862554,11860.7355212583,263307.094438122,39610.1197380086,24744.2422597467,17014.8230521184
304639766.412107,-656186.071557116,-246157.875615471,-26387.9424632298,-31912535.0808869,53907.6427171957,29760.679153645,18645.0523723327
-1237884.33894009,-336680.357749132,-145519.227697595,-19125.6716043751,348480.471723765,75283.5180923147,45809.8892773621,29452.2717312241
-1236501.21690362,-263541.580626294,-114038.115326652,-15881.225760103,208412.837787394,35858.2374417568,22456.6938883052,15226.0454638731
-688107.454295791,-216434.435080255,-85869.381305962,2151.19162887208,138559.510451372,30647.3396788301,18987.4276390001,12990.8490111366
-2065495.8782008,381939.922715,199672.134153506,146137.016413289,-506153.415380509,128983.400087717,58796.7551860353,29274.5808829535
-499683.253075594,-252687.75044369,-128859.166261757,-21478.2050189257,104267.942778696,38332.5872523823,26722.7812871721,18634.2636095748
-5676747.92250166,-385527.105062695,-157041.909367049,-28649.2256140933,299970.251500585,18086.8534253106,13612.9896380227,11964.5012390578
-438699.475090594,-271884.443980383,-135106.034116109,-18011.4610385199,65334.8234523552,32185.3300526319,23021.0408782485,17017.4434343902
-223512.552725166,23169.8202094335,44389.4851375312,59716.0224981767,-273359.696906186,56098.6803207142,29587.5578768044,19767.8426653149
20796206.7462861,-424465.159149615,-187239.5681837,-47663.8641281921,-3995379.31996246,67388.3420464337,37237.1017442931,22201.7292836329
-622635.406225564,-201600.399138056,-71013.2119580504,15205.6362854115,134342.483654302,38763.7706757074,25877.9717277356,18575.6746825138
-405021.249654845,-189541.531098412,-90146.1785378144,-4826.78633703109,14020.7393216929,3271.92317213978,5278.89979809272,8091.30923398799
948873.055041858,-321867.132737559,-119787.610576263,-14854.5329207481,41193.1851727017,-33843.5718849834,-11560.7204152879,1816.94703399002
-1013350.22202457,-398609.679670015,-207336.8680506,-55833.1200830446,248775.921498635,83356.7397102197,54540.2579625575,35475.2276980825
-297275.156710232,-224652.168669436,-99256.8660505773,10604.5561868532,238617.429051915,64526.4664412117,45528.8741877297,34496.9529932492
-580450.108748952,-235310.985442878,-117144.687013781,-15664.9581737632,-94892.3340234155,-10934.3619021775,-1506.5836567812,3593.24842714031
1714849.09296962,-932773.593973757,-326261.451018226,-69430.0027708473,-48394.2563399035,31300.9342161624,17219.4479173157,11559.1644247143
515553.693517444,-354583.224963713,-107154.863415471,-10889.5077180522,-101256.678187333,53852.7119206222,27068.9237237363,19089.023468417
717549.696595534,-631751.232353588,-177905.755447496,-11982.0209729308,-131215.729390535,97962.1888117982,39635.5482650296,21553.2476912982
548828.258364418,-956339.023938943,-243049.873873836,-40927.5319618885,-124444.534699929,187881.017437135,62328.8994832247,30830.6201315077
-486405.870433886,-290514.819512637,-128555.481309919,6386.82776509678,95981.7302842605,22759.4589499145,16573.735374734,14169.5180447322
-837307.480024667,-359755.191130478,-178893.434584749,-46725.568210898,76726.0566211366,17903.0944669597,13416.6779145503,11884.9670460547
5290404.44863047,-496306.371198481,-184296.585036979,-32070.4166929283,767480.857714733,-44774.1660642844,-14107.7517909882,-582.750384012284
-1228119.30679702,-471825.768142099,-241318.09229285,-75773.9832749318,72696.4859587216,15429.0631180695,10463.4876061078,8618.7622478303
4347324.0098379,-625344.178125109,-276036.431905994,-80144.9266091354,-233352.942536702,13887.3833980448,9301.04275280608,9385.05296906403
-2637135.19042423,-420543.961872753,-189954.241131038,-49981.7841340944,108217.554977692,12104.787014442,9306.13099675157,8638.07797956745
-103216.27720798,-100338.107382052,-46599.8316381307,11948.3604221056,98008.090202881,36104.7953385935,25008.9274402121,17272.0548930324
6169503.40835057,-303290.595722265,-115058.441476091,-16783.9378568484,-342722.077496432,6787.32595487415,7248.81610028494,8171.74977410284
-50241722.239215,-471006.010355408,-204083.85940858,-43753.2859717603,9800814.1418408,61663.379530075,34312.492029072,21090.8978691478
-1936830.75443458,-482602.991334641,-234232.280272104,-61277.0606467924,296413.087942899,57959.110431105,33982.9338875313,19790.5912287148
-6550520120.47331,-563584.217764523,-239358.130701141,-60310.1457510249,498143815.81413,32022.9159671042,19171.7401573481,14002.0893941456
-535382.489845713,-245765.666542461,-122608.686869277,-24995.2052690311,98419.6065632193,30052.9597444755,19178.1692124958,12722.1486805629
-2549046.4954694,-484767.839420026,-221666.164967613,-48153.783538512,331564.466325852,41634.2850500175,24913.8541891388,16709.1890261313
1873446.66657282,-393037.851043825,-128413.055068615,4908.51734516248,279302.075388968,-5889.73579315042,3129.63882477609,5678.78383844626
-716314.848521875,-389936.148887137,-212108.974328298,-58505.5300422296,216932.376322103,79465.7037426684,51678.0464805925,33048.2863196832
25014.9798919135,-53061.0725889142,5941.33458338347,53025.6239494466,186805.19565501,47480.730244154,30783.9462689377,21719.8479789008
-1760226.12918751,-302000.276183745,-119701.323094423,-256.481579783394,328546.074286581,32028.8330615442,19931.3265459216,16137.6820004413
-1284834.67725741,-295018.704851396,-131787.425926405,-26061.006123555,85070.3596217539,17849.9850571772,13616.2463971223,11470.9316821377
1067355.44358028,-1005411.3492278,-298521.009863057,-56701.1068478195,-27111.3518251467,5111.79835850657,9266.40920565026,12418.1032047826
-999365.198190853,135729.758431683,95328.4403799433,98298.8743615409,-575336.701414257,162785.993251835,76256.7121063478,40206.1763585726
-642923.657295341,-130775.92599506,-41342.272632329,16396.9193285452,258053.747059812,58583.689814711,35752.3087566657,22876.9626611092
-31156141.5930422,-441655.589945753,-200105.825840182,-48232.3764127163,5740596.27910505,50276.8942674866,28359.2910313074,17709.9887364292
4660396.49958025,-912179.487409426,-374342.360033668,-97511.2660122423,-368594.27237025,53514.2319704707,26947.2806177607,15360.2768374077
-3937691.45413604,-433230.211880861,-190990.217255444,-46313.6406642774,454189.158374102,29208.7294289808,16893.5976246694,12082.4080178725
549409.55911446,-230287.423415832,-61229.7752921464,18707.2349331804,-37456.9965645953,2966.14328715775,7310.50700897164,11426.4283265473
-7584638.38025403,-327754.876991153,-119281.639694243,-2574.9618746214,761180.158964343,28603.2813001944,18504.2610750244,13615.8149439341
-312911.358132772,-154139.132591617,-56084.2353591209,13158.3757596077,-17848.5984640282,-4098.07436322244,1972.05622790295,6347.1401060609
599258.683493068,-384316.925313531,-105089.372985431,14879.8661452682,-188847.613079341,84353.9824210707,38657.3371069752,22001.6162694123
-2562830.80342243,-582943.154491629,-264679.483200362,-62894.4030721185,163659.822247951,32532.9575861418,20895.1223587494,14876.7196932353
7337415.78115977,-813117.479466337,-333416.177975106,-80907.3522544147,-987845.263438014,77732.3602578694,39489.5904087315,23237.6096259894
-584593.134283413,-312514.206635231,-160079.559638945,-36265.9278804775,100324.227237386,46449.461430138,31213.4167714649,20456.7926212785
-1396043.19722221,-288675.278475357,-114794.112047804,-7183.88625189175,-60441.9911245592,-7217.66294108471,670.395738846627,5803.31581525721
-351220.46140906,-128943.616281135,-48639.8499417482,11778.7007088627,44164.3064158623,15473.5099595456,12788.5140661091,11430.745245166
-616402.733622777,-287095.374269451,-156677.575449543,-47825.3040636286,-39132.9960825247,-3115.82377590907,1467.6658564683,3835.41593838561
-1365299.03912284,-177017.00285935,-65126.9577549752,-3129.64597252399,-82871.5332987173,-7483.14955779433,1250.83663816855,6511.24338690992
-6727529.59812495,-387801.693500097,-144179.115074789,-12781.920698106,88769.8064572029,7702.58094012475,11088.4227819559,13837.0430274121
-1894103.59329031,-347651.462305941,-157490.452134564,-37856.4124490271,64796.5132527561,18042.2155488697,12875.6135536013,9782.42733340504
-418459.354650769,-211751.266028767,-96488.489689296,-2034.26517329079,145646.073859938,53737.9195099638,34886.155632869,22284.0185178612
-611540.716115819,-152790.126997953,-52469.6106804806,12702.327860683,133143.140449155,20308.8552298719,15146.6490650879,13392.1603330254
-59118433.2946921,-284742.924555195,-108955.017275579,-5027.85249168208,3309184.54803803,17860.0352339597,13187.6480540915,11157.4447413778
-1367799.14812249,-321193.160937192,-137928.941486898,-19287.7331195092,360900.613409529,65189.1315079843,38508.2439787114,24137.674129299
-4597178.90371659,-382761.555679621,-158600.61715271,-35775.5326745005,245852.019025587,20922.2632106296,15259.6855152925,13123.6757719599
-512697.79439131,-195471.155711036,-65769.1870717775,31367.9278588961,150099.709383229,26256.3838620671,17751.2075098708,13661.0488809321
-732207.561154088,-281729.981751517,-138422.386651974,-33440.3775276874,88991.8720885389,25974.0471066172,17568.2420181474,13040.432510493
-154563.779300736,-90532.1455710989,-17904.7654708897,35237.3978307038,64748.7464400204,19381.402289538,15949.8991287779,15198.3982775338
15120607.8904663,-375732.449666438,-156347.611525165,-20777.1264296284,-3381118.5549668,66508.7548485259,36367.2164735195,20388.5967906417
-552866.030787158,-432028.1190487,-237600.106591074,-54379.1311557427,44367.9639935757,27376.038871916,21542.9161388071,16898.9723454322
23201.5600232273,-129936.655922495,908.792831539342,54551.7991523564,-128712.284994022,149234.620474254,56058.1168969609,31975.0501003368
-449743.85034508,-128934.791182893,-42560.0652035199,16314.1236082243,73302.0515587975,25710.7736904223,19538.0601951641,15313.3164907345
-4444450.11727352,-570709.616300421,-236168.494187912,-42314.995381851,197554.845675035,33256.665437927,20649.1009949694,14136.4652753444
-4891246.28280372,-126793.837568272,-30922.0548064389,21525.9814267985,4146007.72719182,110157.787315666,60009.8060853361,35891.6075390471
-1091041.991261,-278128.919319507,-116606.704604463,-24013.7398176339,-187038.436449402,-31220.703951244,-12142.7124923904,-2387.24254887491
-783006.150556706,-403849.564633962,-188227.72028947,-23845.1315372487,54816.0103284821,24009.622301065,16672.8595717512,11852.9835772442
-153980.2398678,-128724.033515163,-51768.5322690767,19829.776896332,228255.320762054,75951.4468484877,45698.5541318336,27469.4812032035
-2051296.20523277,-336069.081599172,-144714.401418828,-38061.3903882283,468955.489075487,78524.1230945053,44795.8935925854,28562.5716916693
1071770.36014663,-1039558.02335335,-300096.689133942,-51797.1095436058,-138462.548267262,94097.8335783415,35475.9484258212,18054.8300178543
-555479.603401376,-233026.959509577,-116865.105763428,-31250.1613514563,131707.821570081,48327.7260704089,31222.6677857971,20307.1704721602
1000915.83442086,-188874.36617196,-53631.7848858414,20277.33331942,-492647.723769915,68254.5058337997,36933.4243679338,22921.1623119744
109273.469810346,-27247.8200370525,19451.6194774223,50051.5635331602,183068.985813896,31326.2787502166,20988.1978150636,15383.2229675341
-3163991.60478872,-458121.451099318,-207349.667420533,-47726.163117547,339865.476549755,39027.2839777908,23627.8759271185,15505.407366151
-1186548.54820738,-254180.864178033,-107123.213388259,-15233.267839541,28702.9259801218,6534.47213572,8075.25848117684,9487.56190678393
-966319.813675308,-310520.076564836,-149296.584035861,-41494.8966808032,-15232.3751267125,-7534.85502991838,-849.210852792826,4014.95564354394
-419420.081961142,-176598.216475106,-77877.3393210421,-3343.62953953092,17371.1300315171,7438.923552634,8016.56727479967,8714.63813806178
-2348561.03699607,-574767.96527393,-278746.009832928,-82381.8678924327,106355.994781349,24083.411225055,16402.8097790608,12268.9600518027
-1252647.46809143,-280458.872973009,-116872.505523644,-7318.08684428409,-33301.8470125159,3114.34633968949,6403.13943512993,8551.13270197874
-2204562.66403262,-432902.003949739,-189727.26181955,-41273.5657093982,-228858.464181733,-35279.8341485885,-12164.6258603125,1557.70265025398
-891365.128759822,-337852.490401166,-170119.375353134,-35462.7909264664,26846.1716980065,-2985.25890696562,1984.18900934671,7195.38800884391
2297952.50319979,-621228.323639062,-257568.780462997,-64209.6348965819,-331936.037730069,57335.3492544828,28540.9058704462,16268.3583875443
-1297502.27526489,-501948.209256513,-261674.458484657,-85417.9054283733,64554.9606640982,21789.2929255246,17367.5212876289,15323.4439969093
-112965.180752184,-43033.0635271039,20740.9209421781,58923.9371475513,-133758.812043626,44778.8326352129,25517.9932302701,19689.5808948038
-892721.77475154,-325635.535298063,-155815.775720826,-24919.6638961677,194300.137266378,45074.3344686489,28595.952311143,18735.6878461901
-3125815.83424849,-227923.604663268,-76631.5165703471,11787.1841639092,361011.358319949,41949.5743158446,26911.4271470436,18635.6278390954
-451336.302775427,-262044.582017204,-123971.053527143,-16911.2357406951,189093.124438068,68360.3536414047,44630.2921744198,30323.5173828663
17450.8846011873,-10745.45538257,25546.8783870408,58791.0097449004,191052.321368078,97175.5274781983,69113.8064133215,49876.491951108
1700570.08852821,59997.0762106567,59832.4380132163,80552.3411849283,659334.372301921,64836.4629621264,36921.0381904669,23258.7307852678
159804.241357024,7337.03078092772,33854.6401558619,62229.6168819999,65676.5622822977,18465.5686306078,13164.6014556269,10504.0076087275
-274832.986532415,-167302.557552707,-85647.4843935831,-17690.1299023882,31092.1939849238,16380.6871694216,13186.5955653027,11253.8935950797
-260585.375568199,-101078.779732141,-27769.2470259325,23604.1794590239,139670.616770631,40901.5862862154,29130.3781123452,23276.8512498415
-1847559.55940834,-345649.08808305,-151474.480961557,-24552.3439640562,276335.659769816,32322.2848615254,20379.6727727461,14989.4603189703
-1765390.94701234,-481891.236184336,-219330.192677143,-45454.6037493144,48996.3035244077,4069.29135108985,6116.79584123515,9067.3125287492
-1285284.60324158,-420100.000223506,-188989.442929541,-31216.7499526673,283240.367159614,57089.8624230954,32915.2682919272,19402.5915746552
-427668.250153784,-134535.913129712,-43484.9024566814,19215.8216008518,327037.109334674,63129.5624735735,39895.45232782,26965.4337354065
139546.905659797,-184479.609433856,-33859.589283807,37699.4078230692,-97583.342405315,42618.1220297462,22578.2820338703,16757.4365718363
-640891.045975248,-305613.520213925,-142493.955911715,-24894.9205764837,73039.906850586,28927.4155832821,19956.3272023356,14240.545048014
-414434.373335969,-229485.210193279,-92576.12702683,8454.19383588434,96893.5259597932,39416.4731738261,26109.7803181767,18074.4505340284
-5815663.80980574,-313609.04820827,-127881.168638999,-10790.7702599573,3123100.77507474,164780.254535081,93478.7210451434,53195.1611845843
-228690.936361009,-110786.308033378,-32449.7062758459,26456.3615815655,-2152.95811603558,6269.71037400827,8030.07530122765,8850.53753144949
-617812.204616946,-229861.219528336,-94396.4320847792,2567.54540045102,296309.649725266,65547.1076614722,39098.5605053496,24364.7080062002
-539701.239393513,-169720.11247167,-35238.7501637557,50923.2238217382,391374.643460159,59696.0388706071,35011.5628403509,24813.5692726818
217636.602990938,-192341.617559738,-46956.5560610593,18662.7534985212,-148936.877090484,65783.7647266061,30059.9170003715,18038.4577281509
-1168475.64021984,-354099.848477181,-169932.035963295,-37914.9131117693,-120241.083239585,-28463.1639636143,-10172.1445960862,2485.90786660092
135286.325080271,-416737.743132323,-61050.4710777685,28557.7672673611,-55764.7452117124,92811.0315032475,28993.7882323459,18053.0772931245
3643021.363294,-781411.178864807,-321285.601009586,-86268.538215469,-355525.805272801,72355.6422003547,36848.2969893043,20433.9644655314
314013.333406988,-457957.478986081,-106169.287965006,12123.3499565316,-277267.930449837,225475.926879965,80706.8299908132,41342.7149439644
15611716.2796084,-331140.564552616,-127971.229811952,-12968.7016990248,-1415856.03314168,20327.0349038579,13722.7283490673,11435.0406678749
-631340.411844696,-117421.231418895,-26110.0667519249,34957.1341911741,555816.48854323,65087.692066623,37541.9880514565,23299.7382182124
2207437.41340857,-505857.971569118,-195848.234412121,-27554.6591203559,-173332.31995226,29847.2162483886,17050.3384524493,11862.8101534482
1669919.33927677,-304239.164146387,-92316.06791459,12152.1197895881,-229053.315958635,27809.4037340848,18393.2198744662,16876.6609123565
-197487.962824075,-108412.919209806,-28708.2299440933,34169.3127973426,105384.488035519,26908.6444992932,19112.3954043844,15239.324323731
-1455088.15593521,-219533.966108387,-91178.3243250776,-14822.6081815793,241384.788473562,18156.6879572831,9933.33173004713,5230.74467105174
-2629287.33420903,-411819.725953158,-184625.658610879,-32379.608948246,272993.620067551,27579.6595089871,17541.6008947857,13357.8319714561
-399179.268549487,-174765.514112773,-84531.8486022001,-8422.06637645869,76958.0278777389,22550.7355639555,16014.8094785313,12592.9974840533
291404.359579674,-555502.740365161,-147097.830716921,1283.49011991432,-186538.229027579,199704.472582516,68897.8720376661,35604.218284236
-335248.879870309,-168464.011127058,-70928.684487749,-601.808378703593,30280.8134238763,16211.5609821953,13464.1051843085,11731.8562623057
640373.16910656,-339841.124711648,-108986.021502842,-3843.65813169222,-390677.040924053,156545.306942084,70653.0614857613,37738.9685284559
-1841187.74047189,-616504.922974792,-312157.950822159,-87150.0099130617,181974.653957659,50091.5894711115,31700.5892548628,22584.4886086133
-1962700.96343624,-528136.075501447,-249102.537309291,-68279.0894345782,-148204.435328257,-36393.4838275924,-13008.6598151033,2042.61118823719
-261514.395691866,-194774.950335143,-88196.7269445217,664.583913636763,234500.328745287,57010.5490202948,35366.3467408133,24212.4384981086
