n_inc_costs_TOTAL_6mo,n_inc_costs_TOTAL_1yr,n_inc_costs_TOTAL_5yr,n_inc_costs_TOTAL_10yr,n_inc_costs_TOTAL_life,n_inc_costs_HEALTH_SECTOR_6mo,n_inc_costs_HEALTH_SECTOR_1yr,n_inc_costs_HEALTH_SECTOR_5yr,n_inc_costs_HEALTH_SECTOR_10yr,n_inc_costs_HEALTH_SECTOR_life,n_inc_qalys_TOTAL_6mo,n_inc_qalys_TOTAL_1yr,n_inc_qalys_TOTAL_5yr,n_inc_qalys_TOTAL_10yr,n_inc_qalys_TOTAL_life,n_inc_costs_TX_6mo,n_inc_costs_TX_1yr,n_inc_costs_TX_5yr,n_inc_costs_TX_10yr,n_inc_costs_TX_life,n_inc_costs_HRU_6mo,n_inc_costs_HRU_1yr,n_inc_costs_HRU_5yr,n_inc_costs_HRU_10yr,n_inc_costs_HRU_life,n_inc_costs_CRIMINAL_6mo,n_inc_costs_CRIMINAL_1yr,n_inc_costs_CRIMINAL_5yr,n_inc_costs_CRIMINAL_10yr,n_inc_costs_CRIMINAL_life,,BNX-Dominant,BNX-Dominated,BNX-LC-LE,BNX-MC-ME,,BNX-Dominant,BNX-Dominated,BNX-LC-LE,BNX-MC-ME
3768.417041,5523.364878,9704.723778,9886.357121,7881.058263,-1110.449949,-1818.590437,-3755.388405,-4209.466128,-4474.468398,-0.005194943,-0.009338179,-0.042580058,-0.073594949,-0.128447498,-1280.987083,-2228.21705,-4754.273091,-5269.299069,-5754.281161,170.5272184,409.5839877,998.2930137,1058.719583,1277.654509,4878.86699,7341.955315,13460.11218,14095.82325,12355.52666,,0,1,0,0,,,,,
-1598.544626,-1534.260163,-45.3928419,-584.1287781,-2870.85219,-1375.145104,-2244.134091,-4384.273081,-4805.883092,-4926.371848,-0.002710541,-0.006102368,-0.031856238,-0.056057517,-0.104326065,-1564.532342,-2687.365334,-5650.690441,-6208.776642,-6617.043055,189.3845041,443.2172448,1266.220033,1402.589244,1690.175878,-223.3995221,709.8739278,4338.880239,4221.754314,2055.519658,,0,0,1,0,,,,,
-108.9228667,277.8931655,2412.686863,2400.915195,886.9629178,-1206.449903,-2066.53864,-4484.633412,-5005.56505,-5187.103968,-0.000395449,-0.002062596,-0.03108938,-0.064888568,-0.13542002,-1376.134294,-2431.836313,-5451.074325,-6051.499787,-6531.009134,169.6811999,365.2819134,966.2190645,1045.593854,1343.350433,1097.527036,2344.431805,6897.320275,7406.480244,6074.066886,,0,1,0,0,,,,,
3153.182761,5183.257829,10950.66619,11207.51954,8723.579827,-1109.795367,-1893.284468,-4255.535665,-4898.899628,-5155.664736,-0.007884282,-0.015620871,-0.078047986,-0.139917656,-0.255532101,-1520.488662,-2676.959562,-6388.597654,-7377.091898,-8279.550824,410.6800676,783.6157193,2132.08983,2476.204736,3119.669971,4262.978128,7076.542297,15206.20185,16106.41917,13879.24456,,0,1,0,0,,,,,
-2302.140066,-3187.967782,-3712.016519,-3733.234378,-4698.692338,-1228.993086,-2031.367352,-4197.698147,-4620.054868,-4715.382548,-0.002164418,-0.004591541,-0.023966935,-0.04192765,-0.080800025,-1323.937593,-2222.879404,-4726.80021,-5236.875139,-5548.273965,94.94367064,191.5069801,529.0015624,616.6339938,832.5499652,-1073.14698,-1156.60043,485.6816278,886.8204907,16.69020984,,0,0,1,0,,,,,
4990.537976,7747.157484,14517.33969,15038.98091,12973.69631,-1248.584709,-2089.255059,-4524.942872,-5087.336144,-5319.060387,0.004854994,0.007122403,-0.004636336,-0.034342225,-0.105463652,-1432.963632,-2474.442179,-5594.626629,-6316.125862,-6831.011775,184.3754031,385.1689688,1069.348726,1228.144317,1510.683549,6239.122685,9836.412543,19042.28256,20126.31705,18292.7567,,0,1,0,0,,,,,
-6927.752323,-9870.061409,-16017.14794,-18469.54905,-22701.55714,-1263.491859,-2040.993951,-4160.322579,-4624.876873,-4861.886389,-0.002810572,-0.005989149,-0.043977023,-0.087388502,-0.175571123,-1297.636407,-2309.957734,-5217.609888,-5799.600138,-6386.602373,34.13837993,268.9356992,1056.859151,1173.940294,1523.273404,-5664.260465,-7829.067458,-11856.82536,-13844.67218,-17839.67075,,0,0,1,0,,,,,
6986.958343,11764.04566,24919.16776,26059.26183,23069.79052,-1128.711641,-1887.067473,-4064.904451,-4582.299199,-4818.768686,-0.002591045,-0.006699667,-0.048569609,-0.096420222,-0.192041556,-1307.238191,-2345.824471,-5488.990889,-6198.240767,-6801.483203,178.5141994,458.695806,1423.069099,1613.972918,1978.934645,8115.669984,13651.11313,28984.07221,30641.56102,27888.5592,,0,1,0,0,,,,,
-49.19652575,957.9865089,6693.166256,7919.469684,5821.215236,-1130.114469,-1969.330171,-4728.193791,-5484.837875,-5691.951546,0.002999289,0.004265481,-0.018010371,-0.060857235,-0.165952105,-1240.283511,-2229.329923,-5670.722538,-6659.284489,-7398.884818,110.1625428,259.9655389,941.8220584,1172.941066,1703.767253,1080.917944,2927.31668,11421.36005,13404.30756,11513.16678,,0,1,0,0,,,,,
674.2723048,1624.608809,5326.511622,5551.085754,3959.946956,-1259.860558,-2140.106383,-4626.827031,-5154.137267,-5220.627291,0.003823447,0.005342074,-0.016351669,-0.052146041,-0.126062801,-1514.407286,-2608.293687,-5730.447217,-6392.799285,-6891.027899,254.5388807,468.1506919,1103.067899,1237.6458,1668.478964,1934.132863,3764.715192,9953.338653,10705.22302,9180.574247,,0,1,0,0,,,,,
-3295.745938,-4787.374848,-8230.80704,-9799.610471,-12719.17081,-1174.512025,-1949.866554,-3990.237597,-4450.144088,-4698.734086,0.001475714,-0.001508328,-0.045350237,-0.092553445,-0.18430251,-1634.698583,-2869.242799,-6254.031892,-6933.834062,-7580.361395,460.1765493,919.330204,2263.077852,2482.303026,2878.823035,-2121.233913,-2837.508294,-4240.569443,-5349.466384,-8020.436727,,0,0,1,0,,,,,
-1416.475322,-1777.519922,-1618.997941,-2177.485743,-4207.697328,-1196.207691,-1912.863187,-3850.299053,-4326.455236,-4551.847681,0.002809036,0.001951697,-0.032049422,-0.073322336,-0.150368715,-1386.144297,-2383.207746,-5067.20357,-5637.615179,-6196.513531,189.9340831,470.3305323,1216.691056,1310.817083,1644.125577,-220.2676306,135.3432645,2231.301112,2148.969494,344.1503535,,0,0,1,0,,,,,
2315.117634,5094.34191,13889.58681,14397.77273,11078.96769,-653.1567929,-1135.899458,-2537.228634,-2914.96041,-3079.776154,-0.004072789,-0.010217118,-0.069242924,-0.128991527,-0.248108372,-1276.042026,-2309.739846,-5214.537774,-5896.597428,-6647.709773,622.8663497,1173.750097,2676.01357,2979.210136,3563.389981,2968.274427,6230.241368,16426.81545,17312.73314,14158.74385,,0,1,0,0,,,,,
4302.321053,7212.884224,15609.20296,16268.44904,14264.04481,-1330.075603,-2091.115317,-4102.105946,-4588.487499,-4806.354067,-0.000383576,-0.00162621,-0.027055691,-0.06083029,-0.128807673,-1247.712912,-2114.429669,-4639.283667,-5224.889662,-5659.07615,-82.3667133,23.29501508,536.8436847,635.7583853,851.4320863,5632.396657,9303.999541,19711.3089,20856.93654,19070.39887,,0,1,0,0,,,,,
-3878.707079,-6197.940132,-10829.76974,-11312.52085,-12084.45258,-1135.566613,-1845.877044,-3533.672294,-3784.422059,-3843.37952,0.0046463,0.007820089,0.008316528,-0.001155186,-0.029894657,-1245.793538,-2033.170904,-4017.402837,-4359.514427,-4588.95369,110.2276031,187.2960224,483.7348675,575.0843797,745.5286673,-2743.140466,-4352.063088,-7296.097442,-7528.098793,-8241.073064,,0,0,1,0,,,,,
-2993.138635,-4741.265532,-9262.663954,-10996.07994,-14421.14271,-1061.193848,-1807.703485,-4091.336948,-4671.800425,-4891.184942,0.004237285,0.002523886,-0.035862566,-0.081745332,-0.17915275,-1317.453611,-2371.104406,-5866.219165,-6791.130926,-7575.042908,256.2492204,563.349515,1773.948441,2117.365911,2679.665551,-1931.944787,-2933.562047,-5171.327006,-6324.279516,-9529.957768,,0,0,1,0,,,,,
1322.434454,2721.814813,8128.968873,8033.604501,3750.512323,-1078.330319,-1780.968101,-3944.060428,-4555.726637,-4820.151057,-0.008197507,-0.015480444,-0.070840925,-0.128319173,-0.242845138,-1330.527834,-2394.145988,-5975.076604,-6953.502631,-7796.053076,252.1889578,613.135868,2030.253454,2396.217248,2972.573504,2400.764774,4502.782914,12073.0293,12589.33114,8570.66338,,0,1,0,0,,,,,
-483.3983891,-342.1776992,1148.895657,1362.510602,577.01486,-1080.728794,-1841.033507,-3964.490523,-4381.480876,-4493.779942,-0.002310206,-0.003666785,-0.017575262,-0.03276164,-0.064996519,-1145.991897,-1968.366956,-4271.543502,-4715.639326,-4966.146463,65.25866883,127.3123424,306.7207962,333.534531,471.2853759,597.3304054,1498.855808,5113.38618,5743.991478,5070.794802,,0,1,0,0,,,,,
8567.666071,14479.74647,30148.98409,31512.78182,28552.78899,-891.3000412,-1571.537002,-3583.216576,-4001.663694,-4031.119208,0.009182926,0.011556917,-0.012063172,-0.049135593,-0.13160501,-1268.640738,-2232.352935,-5022.933164,-5613.298146,-6139.025005,377.3349903,660.7887964,1439.285305,1610.81777,2106.312881,9458.966112,16051.28347,33732.20066,35514.44552,32583.9082,,0,1,0,0,,,,,
-4324.100462,-6304.95402,-10206.82383,-11236.12328,-13617.20761,-1109.595538,-1900.247348,-4153.407173,-4617.188281,-4813.854008,0.003240394,0.002121434,-0.02289472,-0.048992486,-0.105316799,-1439.332899,-2547.250518,-5817.605314,-6483.912591,-6995.726171,329.7313433,646.9719062,1663.673638,1865.748518,2180.107007,-3214.504925,-4404.706671,-6053.416659,-6618.934995,-8803.353602,,0,0,1,0,,,,,
2652.883323,3826.968836,5272.353026,4228.203574,1172.401733,-950.3662793,-1706.329563,-3956.083976,-4473.202685,-4625.482721,0.008757783,0.010476786,-0.027201473,-0.083396783,-0.198285356,-1349.515648,-2427.515185,-5497.883566,-6190.354953,-6936.92494,399.1352679,721.1203293,1540.796892,1715.192426,2307.350339,3603.249603,5533.298399,9228.437002,8701.406258,5797.884455,,0,1,0,0,,,,,
-4603.61196,-6688.263323,-11225.72412,-12760.85759,-15343.72187,-857.5101718,-1471.234082,-3148.983207,-3545.796973,-3724.588657,0.007003642,0.009457267,2.14E-05,-0.019108353,-0.063722891,-1220.350467,-2108.714203,-4452.75687,-4932.36725,-5337.898813,362.8388095,637.4733131,1303.70395,1386.504879,1613.256629,-3746.101788,-5217.029242,-8076.740908,-9215.060621,-11619.13321,,0,0,1,0,,,,,
1160.18295,1764.10162,3463.557812,3189.857539,705.6861215,-1087.936824,-1877.392589,-4245.13386,-4784.653639,-5000.750306,0.010816244,0.016101865,0.003829106,-0.028689319,-0.099221934,-1242.617854,-2192.167378,-5032.117632,-5652.157598,-6177.847189,154.6755835,314.7479083,786.5659422,866.7351164,1175.587517,2248.119775,3641.49421,7708.691671,7974.511178,5706.436428,,0,1,0,0,,,,,
5071.134638,7265.723501,12170.26687,12618.11244,11114.16313,-1360.204035,-2243.638051,-4478.279936,-4904.740564,-5078.072981,0.011123853,0.016527859,0.003668533,-0.02685021,-0.089446977,-1307.249381,-2263.746719,-4757.373407,-5218.989057,-5632.884392,-52.96062543,20.08307767,278.7597836,313.6686595,553.7789035,6431.338673,9509.361552,16648.5468,17522.85301,16192.23611,,0,1,0,0,,,,,
2034.492103,3664.781972,9111.743228,10327.1021,10338.84548,-1101.305896,-1863.953424,-4083.92336,-4508.670425,-4624.481925,0.002472249,0.004530226,0.006346021,0.000971856,-0.016230909,-1106.15806,-1882.191301,-4185.490148,-4647.3446,-4844.485923,4.852244926,18.2370775,101.5096564,138.5319023,219.6820305,3135.797999,5528.735395,13195.66659,14835.77253,14963.3274,,0,1,0,0,,,,,
1174.304266,1404.057577,2313.518142,2272.936361,692.4462274,-1469.866077,-2501.98954,-5399.710502,-5962.820053,-6043.966216,0.004823484,0.005150804,-0.019368,-0.053126115,-0.128864627,-1393.756687,-2439.785106,-5580.927821,-6243.927302,-6717.454599,-76.11480492,-62.22625459,180.8949804,280.4470081,672.0676726,2644.170343,3906.047118,7713.228645,8235.756414,6736.412443,,0,1,0,0,,,,,
-2702.871828,-3607.77294,-4744.702862,-5061.162243,-6169.772229,-1423.417163,-2350.237823,-4716.576509,-5140.384053,-5293.078051,0.003035211,0.00392065,-0.010005811,-0.029780709,-0.072066036,-1396.56637,-2411.487996,-5089.87094,-5585.997981,-5981.015716,-26.85875601,61.21295606,372.7425566,444.5585144,686.0312209,-1279.454666,-1257.535117,-28.1263529,79.22180924,-876.6941775,,0,0,1,0,,,,,
2797.37397,5169.352766,12270.02595,13278.53378,12042.21563,-951.4221074,-1569.877725,-3299.670033,-3683.377471,-3805.631714,0.011987074,0.016832447,0.010954899,-0.010860699,-0.069206722,-1179.305434,-2031.479306,-4517.330359,-5086.429873,-5543.162571,227.8799235,461.5836742,1217.350663,1402.429219,1736.196869,3748.796078,6739.230492,15569.69598,16961.91125,15847.84734,,0,1,0,0,,,,,
-9904.52045,-15777.59931,-30582.39986,-33595.12919,-36563.57918,-1395.606894,-2463.993658,-5520.448463,-6086.794529,-6250.774741,-0.012988925,-0.02127216,-0.063734014,-0.10045585,-0.173647259,-1617.883277,-2855.338036,-6435.964912,-7105.055962,-7617.643461,222.2709684,391.3168902,915.0339404,1017.312105,1364.947453,-8508.913556,-13313.60565,-25061.9514,-27508.33466,-30312.80444,,0,0,1,0,,,,,
-4599.90112,-7208.102068,-14485.37531,-16616.07271,-19486.73132,-1470.996562,-2494.767987,-5509.329261,-6176.203769,-6430.831345,0.008524504,0.01147463,-0.007497273,-0.043237754,-0.122871083,-1513.183683,-2674.968133,-6252.918304,-7066.669694,-7727.745888,42.1849623,180.1898793,743.4209419,890.1749308,1296.283454,-3128.904558,-4713.334081,-8976.046051,-10439.86894,-13055.89998,,0,0,1,0,,,,,
5799.754359,9267.459518,17750.32489,17533.93316,12921.84676,-1001.974189,-1798.105236,-4341.468334,-5021.079579,-5330.569481,0.006721498,0.006961475,-0.034474597,-0.091606529,-0.209758538,-1613.320062,-2932.335735,-7252.871042,-8398.084135,-9586.574057,611.3346228,1134.174494,2910.379112,3374.876297,4251.312022,6801.728548,11065.56475,22091.79323,22555.01274,18252.41624,,0,1,0,0,,,,,
866.068467,1926.255545,5270.313397,5237.088425,3738.37421,-1091.541853,-1718.722852,-3313.95388,-3681.459676,-3848.152102,0.007269044,0.010736491,0.001989622,-0.018785107,-0.061686972,-1173.774878,-1961.230402,-3953.342804,-4352.667609,-4693.357778,82.22314317,242.467716,638.9258911,670.4250328,843.8672932,1957.61032,3644.978396,8584.267277,8918.548101,7586.526313,,0,1,0,0,,,,,
9589.453504,14563.17635,27921.89825,29892.98535,26841.74978,-1151.208217,-1999.176129,-4315.336131,-4921.584513,-5347.297941,0.004351869,0.005097248,-0.029116516,-0.084272378,-0.215815639,-1521.08296,-2694.924165,-6051.650664,-6943.437065,-8159.765231,369.8655113,695.7043641,1735.696726,2020.716432,2810.04159,10740.66172,16562.35248,32237.23439,34814.56986,32189.04772,,0,1,0,0,,,,,
1183.03459,2144.224199,5172.113094,5367.843285,4024.617765,-1122.269324,-1829.745092,-3678.509729,-4064.192572,-4184.856691,0.011700323,0.016195321,0.006971335,-0.015434167,-0.063734464,-1307.914765,-2229.049813,-4644.241383,-5101.174093,-5476.991197,185.6398749,399.2841888,965.5340655,1036.710608,1291.803284,2305.303914,3973.969291,8850.622822,9432.035857,8209.474456,,0,1,0,0,,,,,
-19864.33086,-32278.2335,-69415.76268,-79569.34836,-87724.18931,-1461.224757,-2420.456603,-4980.828019,-5591.044516,-5913.309114,0.002428733,0.002159301,-0.032969403,-0.082258264,-0.191887935,-1455.965877,-2581.774528,-5915.936471,-6746.865415,-7635.567746,-5.275558566,161.2399842,933.7631775,1152.943747,1716.151104,-18403.1061,-29857.7769,-64434.93466,-73978.30384,-81810.8802,,0,0,1,0,,,,,
-4087.46151,-5886.483624,-10647.6252,-13329.82165,-18626.18036,-1313.05981,-2156.729829,-4524.780128,-5245.775062,-5755.248109,0.005520712,0.005258746,-0.038608353,-0.106108667,-0.257066682,-1577.516216,-2832.481092,-6631.546169,-7639.018906,-8778.720174,264.4412303,675.6820581,2105.680505,2391.074271,3018.845324,-2774.4017,-3729.753795,-6122.845071,-8084.046586,-12870.93225,,0,0,1,0,,,,,
-3044.642968,-4187.482537,-5144.432389,-5445.491806,-6952.164725,-1632.199707,-2594.687872,-5092.563981,-5618.922975,-5815.541797,-0.000360372,-0.001396878,-0.022365629,-0.049001625,-0.106956134,-1330.163811,-2240.716656,-4839.365454,-5419.648341,-5854.437084,-302.0396225,-353.989627,-253.5148122,-199.9047154,37.57866172,-1412.443261,-1592.794665,-51.86840824,173.4311689,-1136.622928,,0,0,1,0,,,,,
-4526.395068,-6928.463066,-11510.63664,-12258.05956,-13610.9748,-1393.885292,-2308.847642,-4722.184053,-5173.512558,-5283.640171,-0.01135039,-0.019087287,-0.054310712,-0.076641153,-0.117409155,-1451.987311,-2500.373434,-5356.727435,-5881.962665,-6237.796319,58.0990203,191.5094785,634.2841202,708.0051337,953.3986841,-3132.509776,-4619.615423,-6788.452588,-7084.547004,-8327.334628,,0,0,1,0,,,,,
-240.8704262,1476.529184,9393.095476,9835.549349,6583.390736,-1300.480249,-2189.498001,-4764.303473,-5360.956028,-5471.291133,0.002950709,0.002910319,-0.024897386,-0.065448074,-0.148425146,-1353.292727,-2390.482056,-5560.744915,-6294.735105,-6872.267577,52.80418243,200.9441764,795.7913396,932.5291004,1398.457026,1059.609823,3666.027186,14157.39895,15196.50538,12054.68187,,0,1,0,0,,,,,
-10499.81244,-17823.44936,-41195.65696,-47609.5963,-52503.0545,-1433.927721,-2517.95239,-5897.11691,-6689.837427,-6940.203388,-0.008282191,-0.013604042,-0.055945815,-0.103674036,-0.204524011,-1510.609302,-2701.627887,-6661.559025,-7678.159194,-8460.800072,76.67497203,183.6411127,763.7288707,986.764606,1517.182108,-9065.884724,-15305.49697,-35298.54005,-40919.75888,-45562.85112,,0,0,1,0,,,,,
-6200.326708,-9315.280063,-16162.49841,-17425.85136,-18613.75495,-994.4414297,-1712.875015,-3725.498166,-4070.635438,-4154.498723,0.016503781,0.026794238,0.042596793,0.032784255,0.004795685,-1017.258687,-1787.470333,-4009.230445,-4408.008508,-4657.611881,22.81528131,74.58440747,283.5228673,336.962863,502.3197015,-5205.885279,-7602.405049,-12437.00024,-13355.21593,-14459.25623,,1,0,0,0,,,,,
-422.4303324,750.1959022,4506.239052,3524.005561,-271.6968796,-1006.230327,-1714.105997,-3971.514509,-4629.053624,-5020.001864,-0.004185139,-0.009577301,-0.061576988,-0.1104955,-0.19500476,-1488.912703,-2696.447674,-6111.348698,-6866.241695,-7639.030036,482.6714457,982.2903011,2139.145837,2236.013496,2616.864725,583.7999949,2464.301899,8477.753561,8153.059185,4748.304985,,0,0,1,0,,,,,
1390.688527,4093.761793,12420.68381,11926.48905,7014.938868,-1104.982548,-1835.843667,-4117.942622,-4872.899845,-5433.350155,0.000824602,-0.003001265,-0.057907122,-0.11670133,-0.23186915,-1494.330954,-2685.576448,-6087.778658,-7004.636645,-8146.545679,389.3365836,849.6839481,1969.212269,2130.678766,2711.345276,2495.671075,5929.605461,16538.62643,16799.38889,12448.28902,,0,1,0,0,,,,,
-2356.789391,-3180.50692,-3446.229576,-3350.020455,-4902.569179,-1332.392354,-2326.836788,-5335.286439,-5984.356864,-6179.332295,-0.006462815,-0.011041056,-0.039492191,-0.067855467,-0.133695509,-1366.479063,-2439.48745,-5815.596751,-6587.991493,-7162.331708,34.08297028,112.6297681,479.9121086,602.8562437,981.4417423,-1024.397037,-853.670132,1889.056863,2634.336409,1276.763116,,0,0,1,0,,,,,
-2194.957165,-2802.693295,-2956.327701,-3213.697021,-4665.817269,-1384.819166,-2288.789678,-4767.731904,-5250.886788,-5401.135205,0.00918942,0.014100965,0.014001044,-0.003964823,-0.05022626,-1391.249858,-2382.301481,-5173.712161,-5731.637013,-6121.386449,6.426439098,93.49050246,405.5798425,479.9029455,718.5155422,-810.1379989,-513.9036177,1811.404203,2037.189767,735.3179352,,0,0,1,0,,,,,
1245.018739,2374.592188,5933.792027,6175.859062,4550.091129,-1034.338235,-1822.364577,-4260.195734,-4831.954568,-5014.506131,0.012909572,0.020731046,0.031668115,0.013840625,-0.045176529,-1212.950811,-2158.261511,-5222.861186,-5971.032816,-6489.951736,178.610429,335.8850273,962.4008879,1138.512592,1474.23747,2279.356974,4196.956765,10193.98776,11007.81363,9564.59726,,0,1,0,0,,,,,
-6460.150153,-9751.052802,-16768.35916,-18534.48551,-21388.35263,-757.4540599,-1337.252383,-3143.541154,-3529.478154,-3599.779421,-0.020475734,-0.033924891,-0.087288296,-0.118422571,-0.173149691,-1176.211602,-2024.144617,-4604.706403,-5171.962156,-5565.802624,418.7551441,686.8805041,1460.922311,1641.954758,1964.887759,-5702.696093,-8413.800419,-13624.818,-15005.00736,-17788.57321,,0,0,1,0,,,,,
-5606.662392,-8745.868068,-16997.6132,-19461.53539,-22585.52819,-1168.012124,-1919.778252,-4139.664536,-4757.293423,-5090.842496,0.013180321,0.019355658,0.007994844,-0.030985034,-0.119466245,-1314.347087,-2325.580188,-5624.632719,-6518.572843,-7258.997517,146.3325536,405.7885306,1484.6853,1760.681498,2166.546096,-4438.650268,-6826.089816,-12857.94866,-14704.24197,-17494.6857,,0,0,1,0,,,,,
-369.5045302,-13.04003488,2440.525182,3037.609636,2144.138294,-1160.448328,-2019.303385,-4467.032321,-4927.676821,-5068.000489,0.003424398,0.005205027,-0.0033787,-0.021011803,-0.061859678,-1277.848546,-2249.99274,-5114.739736,-5707.695611,-6134.976025,117.3985584,230.6808779,647.534716,779.6454069,1066.118941,790.9437977,2006.26335,6907.557503,7965.286457,7212.138783,,0,1,0,0,,,,,
-630.4178214,-1381.542027,-5186.393269,-6995.116541,-9505.815176,-1350.918546,-2263.72323,-4930.667485,-5457.32283,-5628.500237,0.003298751,0.004352679,-0.014735566,-0.044747208,-0.109921427,-1348.410429,-2370.920865,-5469.647775,-6099.260896,-6584.090566,-2.513931404,107.170618,538.531826,641.0702809,953.9780134,720.5007249,882.1812038,-255.7257839,-1537.793711,-3877.314939,,0,0,1,0,,,,,
-576.6261261,-1349.662705,-3914.223396,-5370.058009,-8564.135917,-1241.785375,-2060.366216,-4094.769659,-4474.002403,-4606.587976,0.004802586,0.005620762,-0.021000413,-0.060221845,-0.145176205,-1228.940001,-2185.004288,-4696.358891,-5155.002438,-5633.820966,-12.8530084,124.6051226,601.131254,680.1614669,1025.670487,665.159249,710.7035115,180.5462628,-896.055607,-3957.547941,,0,0,1,0,,,,,
-2214.760512,-2385.462836,-2284.476307,-5213.288605,-13732.31406,-948.796963,-1470.369004,-3666.073344,-4930.364663,-6309.272098,0.006103412,0.005579071,-0.063832331,-0.158089224,-0.326867895,-1663.832035,-3060.919359,-8070.622978,-9891.65668,-12093.33894,715.0227757,1590.49222,4403.630136,4959.629233,5780.643458,-1265.963549,-915.0938313,1381.597038,-282.9239426,-7423.041965,,0,0,1,0,,,,,
5229.697926,8790.473127,18597.30392,18969.42261,15102.18042,-1012.09011,-1724.61429,-4161.522509,-4980.52359,-5353.929552,-0.012170893,-0.023599627,-0.113266563,-0.206067729,-0.383202178,-1277.500664,-2361.292036,-5992.262108,-7047.649965,-8091.904936,265.3983262,636.6210599,1829.813466,2065.289829,2733.897569,6241.788036,10515.08742,22758.82643,23949.9462,20456.10997,,0,1,0,0,,,,,
3637.475619,5173.309579,9055.279921,9879.062262,8295.041971,-1208.727082,-2094.606527,-4916.418568,-5571.309218,-5807.524192,-0.00110515,-0.001935233,-0.023091058,-0.052169852,-0.118520042,-1504.687918,-2657.893886,-6437.302731,-7369.45996,-8009.404293,295.9599036,563.2819633,1520.740603,1797.810292,2201.00921,4846.202701,7267.916105,13971.69849,15450.37148,14102.56616,,0,1,0,0,,,,,
-474.4650719,-97.08433201,2502.286268,2765.900878,1056.2954,-936.287943,-1595.41573,-3452.996514,-3851.934953,-3975.87035,0.008660227,0.013853104,0.009629331,-0.015073807,-0.074453608,-1263.229258,-2213.25601,-5064.464264,-5739.086283,-6275.945359,326.9383402,617.8236553,1611.136299,1886.455453,2298.466713,461.8228711,1498.331398,5955.282782,6617.835831,5032.165751,,0,1,0,0,,,,,
-511.3513202,-314.0532093,852.4981572,59.63832066,-3044.125956,-1472.928795,-2488.130902,-5245.32834,-5847.261724,-6022.429938,-0.0021677,-0.006084435,-0.054478056,-0.103721012,-0.194794378,-1363.785338,-2457.905667,-5549.754795,-6238.266987,-7025.373838,-109.1561512,-30.28626738,303.4751245,389.145364,999.1307254,961.5774751,2174.077693,6097.826497,5906.900045,2978.303982,,0,0,1,0,,,,,
-2577.720158,-3578.787868,-5752.576903,-7238.834049,-10398.60803,-746.8053977,-1320.944448,-3083.755105,-3555.476604,-3674.046366,0.009402595,0.011561665,-0.019178751,-0.064660756,-0.153223509,-1214.337461,-2174.818927,-5100.843915,-5823.257819,-6479.899244,467.5206264,853.8213687,2016.251255,2266.130133,2802.362514,-1830.91476,-2257.84342,-2668.821798,-3683.357445,-6724.561666,,0,0,1,0,,,,,
-1975.175453,-2690.261346,-3321.998206,-3423.320443,-4246.704525,-904.7640045,-1587.49192,-3622.388906,-4028.157728,-4077.015826,-0.006066053,-0.009365704,-0.030246061,-0.05060808,-0.092632061,-1215.36134,-2100.807069,-4736.116948,-5273.088805,-5588.021324,310.5956476,513.3050674,1113.508784,1244.498509,1510.175504,-1070.411448,-1102.769426,300.3906993,604.8372854,-169.6886983,,0,0,1,0,,,,,
-729.7674214,-634.2447358,576.2658735,455.0157396,-1129.272408,-1167.167078,-1992.207515,-4278.429962,-4751.72541,-4947.806276,-0.006044213,-0.010045931,-0.045597842,-0.082864246,-0.154914721,-1355.457803,-2364.018439,-5279.484714,-5893.343677,-6448.490455,188.2785996,371.7555483,1000.196297,1139.942351,1497.458846,437.3996561,1357.962779,4854.695836,5206.741149,3818.533868,,0,0,1,0,,,,,
1272.85376,3034.198701,10828.40343,12209.32449,10502.4119,-1211.934095,-2070.807583,-4577.845263,-5167.110278,-5302.402588,-0.007345071,-0.012982377,-0.055582438,-0.099427416,-0.185798015,-1405.6131,-2514.074983,-5941.83729,-6762.454759,-7470.543585,193.6680281,443.2201977,1363.247731,1593.868369,2165.237023,2484.787855,5105.006284,15406.24869,17376.43477,15804.81448,,0,1,0,0,,,,,
3188.323221,5229.237203,11204.64893,11812.66859,10101.45231,-1038.837871,-1764.103836,-3782.423673,-4219.027973,-4415.218447,0.004844185,0.004355278,-0.027070078,-0.066303772,-0.149000437,-1240.688682,-2213.232107,-4968.325852,-5538.979206,-6116.879161,201.8469366,449.1068479,1185.554471,1319.355402,1700.580308,4227.161092,6993.34104,14987.07261,16031.69657,14516.67075,,0,1,0,0,,,,,
3135.864144,5185.290201,12278.35461,13389.04115,11420.09765,-1145.763755,-1944.529721,-4195.229643,-4652.317217,-4774.401668,-0.00431582,-0.010894719,-0.054863318,-0.090195633,-0.158658984,-1379.501147,-2447.745228,-5555.405863,-6165.808493,-6600.992799,233.7263816,503.1675021,1359.460851,1512.108223,1824.037187,4281.627899,7129.819922,16473.58425,18041.35837,16194.49932,,0,1,0,0,,,,,
1207.402877,1954.213795,4277.370492,4423.91577,3285.774103,-1548.20192,-2610.551278,-5460.788751,-5991.097479,-6165.996942,-0.002787698,-0.004714804,-0.027213164,-0.052988078,-0.106150761,-1442.462732,-2488.213676,-5346.208697,-5877.523195,-6299.636032,-105.7412933,-122.3451617,-114.6996783,-113.7964126,133.2872406,2755.604798,4564.765073,9738.159244,10415.01325,9451.771045,,0,1,0,0,,,,,
